Label	EntryID	Published	Tweet(Title)	FavouriteCount	Geo	Source	AuthorName	AuthorURL	Language	Retweets	Timezone(blank)	UserFavourites	UserFollowers	UserTweets	UserFollowing
pingdemic	1420830504392220672	Thu Jul 29 19:36:04 +0000 2021	‘Don’t ask me! I don’t know why Boris does many of the things he does, and I’m not sure he does’  Nigel Farage speaks about the ‘pingdemic’ saying ‘I personally have never put that app on my phone’ https://t.co/0gDfHBekuM	157		Twitter for iPhone	PamG55	G55Pam	en	29		62785	334	26627	140
pingdemic	1420830455390248704	Thu Jul 29 19:35:52 +0000 2021	Scientists have blamed the recent drop in Covid cases on: Euros ending, decrease in testing, holidays abroad, school closures, heatwave and the ‘Pingdemic’.   They are running out of excuses to keep the country terrified.	1649		Twitter for Android	Jen Shaw aka Goldy1940sdiva 🏴󠁧󠁢󠁷󠁬󠁳󠁿 🐏 🌸	JenShaw60301596	en	204		3637	239	7051	331
pingdemic	1420830227274551296	Thu Jul 29 19:34:58 +0000 2021	@tangledfoooted @talkRADIO @RhonddaBryant @Matt_VickersMP Funny how empty shelves only just started after pingdemic and not when we left. Clown!	0		Twitter for Android	Jim	GFan1969	en	0		23316	5561	15334	5522
pingdemic	1420830184161304576	Thu Jul 29 19:34:48 +0000 2021	RT @ThatTimWalker: Brexit must share blame for empty supermarket shelves https://t.co/RZc77dj3MZ	415		Twitter for iPhone	Londonscot 💙	Londonscot3	en	115		51023	3882	40151	4847
pingdemic	1420830177786015744	Thu Jul 29 19:34:46 +0000 2021	‘Don’t ask me! I don’t know why Boris does many of the things he does, and I’m not sure he does’  Nigel Farage speaks about the ‘pingdemic’ saying ‘I personally have never put that app on my phone’ https://t.co/0gDfHBekuM	157		Twitter for Android	Colin sherlock	nocylad	en	29		191095	769	80451	437
pingdemic	1420829996424253440	Thu Jul 29 19:34:03 +0000 2021	Even the Guardian is falling for this. Ask hauliers and suppliers. It’s Brexit and labour shortages  “Shortages of goods supplied to factories, building sites and shops began to take their toll and the “pingdemic” forced workers to isolate” https://t.co/lyFG9vDG9U	224		Оwly	Peter English #FBPE	petermbenglish	en	107		4993	6236	133936	3039
pingdemic	1420829971258380288	Thu Jul 29 19:33:57 +0000 2021	Brighton’s businesses are continuing to struggle as a result of the coronavirus pandemic, as their post lockdown trade is now being hit by the disruption of the NHS App’s ‘Pingdemic’. Read more👉https://t.co/z7UUhyNJif  #BrightonBusinesses #pingdemic #NHS	0		Twitter Web App	Brighton Journal 😊	BrightonJournal	en	0		580	3878	6180	4996
pingdemic	1420829750449385472	Thu Jul 29 19:33:04 +0000 2021	Even the Guardian is falling for this. Ask hauliers and suppliers. It’s Brexit and labour shortages  “Shortages of goods supplied to factories, building sites and shops began to take their toll and the “pingdemic” forced workers to isolate” https://t.co/lyFG9vDG9U	224		Twitter for iPhone	Londonscot 💙	Londonscot3	en	107		51023	3882	40151	4847
pingdemic	1420829596161871872	Thu Jul 29 19:32:28 +0000 2021	Would the UK government go so far as to use the contrived #Pingdemic to engineer a #food shortage in order to destabilise society, perhaps as a pretext for more brutal lockdowns in the coming months, ie. curfews, police &amp; military checkpoints, vaccine passport barriers etc?	764		Twitter for Android	JP O'Sullivan	JPCHUNKY	en	267		58237	109	37394	834
pingdemic	1420829562359931136	Thu Jul 29 19:32:20 +0000 2021	The problem is not the pingdemic, it's the pandemic. Not the dinghies, it's the yachts. Not the jobseekers, it's the tax avoiders. Not the public, not Jeremy Corbyn, not Meghan Markle, not ungrateful lefties. It's the Tories.	1199		Twitter for Android	Alan Campbell ☭	joesoup13	en	434		36617	3505	46558	3626
pingdemic	1420829216816390144	Thu Jul 29 19:30:57 +0000 2021	The problem is not the pingdemic, it's the pandemic. Not the dinghies, it's the yachts. Not the jobseekers, it's the tax avoiders. Not the public, not Jeremy Corbyn, not Meghan Markle, not ungrateful lefties. It's the Tories.	1199		Twitter Web App	Alice Thornycroft	oakthrone	en	434		5353	169	4132	490
pingdemic	1420829073929089024	Thu Jul 29 19:30:23 +0000 2021	"Only 13% of Covid test centres for critical workers are open, No 10 admits  Downing Street says 265 sites out of a targeted 2,000 have been established, amid ‘pingdemic’ fears"  Too little too late. Always. It's the Tory way. https://t.co/xddNPs7KQ7	18		Twitter for iPhone	David Rogers	DLRogKingston	en	12		15084	1294	46596	3003
pingdemic	1420828998377132032	Thu Jul 29 19:30:05 +0000 2021	RT @GrimsbyLive: A record 689,313 alerts were sent to users of the NHS Covid-19 app in a week https://t.co/gUbA5p8Wwv	0		trackntracer	trackntrace	trackntracer	en	1		11	1161	292143	4
pingdemic	1420828976449269504	Thu Jul 29 19:30:00 +0000 2021	A record 689,313 alerts were sent to users of the NHS Covid-19 app in a week https://t.co/gUbA5p8Wwv	0		TweetDeck	Grimsby Live	GrimsbyLive	en	1		1077	19905	66299	2002
pingdemic	1420828975807401984	Thu Jul 29 19:30:00 +0000 2021	New data reveals exactly how many people in each area were 'pinged' https://t.co/p77n7BbzWN	0		TweetDeck	Berkshire Live	berkshire_live	en	0		1018	93819	136547	315
pingdemic	1420828844504846336	Thu Jul 29 19:29:28 +0000 2021	Drop in Government #Covid19UK Statistics "Looks a bit fishy"  Professor Spector, the man behind the ZOE COVID Symptom Study, says reduced coronavirus testing and the impact of the #pingdemic could be behind "suspicious" drop in the number of daily cases recorded by the government	50		Twitter for iPhone	Chesney George #3.5% Hardline Centrist #FBPA	WeWuzRobbedRef	en	23		12927	1131	68578	1467
pingdemic	1420828737118129920	Thu Jul 29 19:29:03 +0000 2021	@ukiswitheu I drive a truck for a supermarket, its nothing to do with this pingdemic bollocks, most of us haven't got the app as we'd be isolating constantly. it's brexit, nothing else. We had the pandemic last year but we didn't have a driver shortage.	2089		Twitter for iPhone	XX	KKaaazz14	en	999		86678	929	24913	2210
pingdemic	1420828730398740736	Thu Jul 29 19:29:01 +0000 2021	👏🏻 Covid 👏🏻 notifications 👏🏻 are 👏🏻 not 👏🏻 the 👏🏻 reason 👏🏻 for 👏🏻 shortages. 👏🏻 Fucking 👏🏻 Brexit 👏🏻 is. 👏🏻 https://t.co/M3PGn4QUVR	1		Buffer	Daniel Harvey #BLM	dancharvey	en	0		34182	4687	56631	950
pingdemic	1420828620415803392	Thu Jul 29 19:28:35 +0000 2021	Putting on events is hard but worth it 🙌Really pleased with how @TravelGossipUK's #TGParty turned out, despite the pingdemic and floods! So good to see everyone at a big travel event again.  Pics here: https://t.co/vAc7yftrti https://t.co/5xaVYomuOJ	13		Twitter for iPhone	Travel Gossip	TravelGossipUK	en	1		1216	13515	8393	6372
pingdemic	1420828619811737600	Thu Jul 29 19:28:35 +0000 2021	The problem is not the pingdemic, it's the pandemic. Not the dinghies, it's the yachts. Not the jobseekers, it's the tax avoiders. Not the public, not Jeremy Corbyn, not Meghan Markle, not ungrateful lefties. It's the Tories.	1199		Twitter Web App	john rankin	RowhedgeJohn	en	434		4751	23	1101	55
pingdemic	1420828614149480448	Thu Jul 29 19:28:33 +0000 2021	Influencial/Enticement £250M MV  +maintenance £100M Holocaust memorial,(HofC annex !) Bs on T&amp;T,pingdemic  Weather N America student did thesis on global cooling,graduate Him above later did thesis on global warming,MA Earth temp yo-yos over time eras,ask dinosaurs/mammoths	0		Twitter Web App	john lapsley	prestajohn	en	0		75	3	475	21
pingdemic	1420828596088737792	Thu Jul 29 19:28:29 +0000 2021	Would the UK government go so far as to use the contrived #Pingdemic to engineer a #food shortage in order to destabilise society, perhaps as a pretext for more brutal lockdowns in the coming months, ie. curfews, police &amp; military checkpoints, vaccine passport barriers etc?	764		Twitter Web App	HotDog	HotDog05116941	en	267		1119	14	1637	49
pingdemic	1420828526907908096	Thu Jul 29 19:28:13 +0000 2021	RT @annamorriscomic: Whoever came up with this is genius. #pingdemic https://t.co/irLan1w2WV	317		TweetDeck	Kathryn, Scientist Supreme	joan_of_orc	en	101		21185	606	175939	246
pingdemic	1420828410364977152	Thu Jul 29 19:27:45 +0000 2021	RT @annamorriscomic: Whoever came up with this is genius. #pingdemic https://t.co/irLan1w2WV	317		Twitter for Android	Alice 🏳️‍🌈 💛🤍💜🖤	alice_hancock1	en	101		4591	416	38975	162
pingdemic	1420828332518690816	Thu Jul 29 19:27:26 +0000 2021	Went to local Co Op store today Majority of shelves empty with notices up saying ‘ supply issues’  This is combination Brexit and lack EU lorry drivers and the ‘pingdemic’ based on PCR test that not fit for purpose as not designed for use in this situation as designer test says	0		Twitter for iPhone	Gill Breese	DrGillBreese	en	0		80879	1129	51790	811
pingdemic	1420828310729154304	Thu Jul 29 19:27:21 +0000 2021	RT @GuardianAus: UK’s economic recovery from Covid stalled in June amid ‘pingdemic’ https://t.co/4SUT0qIYoN	1		TweetCaster for Android	Varun Vijay	varun18vijay	en	2		172193	1327	647582	4268
pingdemic	1420828234258788352	Thu Jul 29 19:27:03 +0000 2021	JUST IN - Record 689,313 #pingdemic alerts were sent to users of the #COVID19 app, telling them to isolate and stay at home in England and Wales in a week, according to NHS figures.	802		Twitter for Android	Renity Angeli	renityre	en	319		40366	152	26613	151
pingdemic	1420828211550822400	Thu Jul 29 19:26:58 +0000 2021	Would the UK government go so far as to use the contrived #Pingdemic to engineer a #food shortage in order to destabilise society, perhaps as a pretext for more brutal lockdowns in the coming months, ie. curfews, police &amp; military checkpoints, vaccine passport barriers etc?	764		Twitter for iPhone	Nick Potter	nnp_uk	en	267		3243	42	983	139
pingdemic	1420828151626838016	Thu Jul 29 19:26:43 +0000 2021	‘Pingdemic’: nearly 700,000 contacted by NHS Covid app in one week https://t.co/Ds1rZape1l But cases are going down? Pull the other one….	50		Twitter Web App	andywood	RodneySofa	en	19		83399	1219	51473	1287
pingdemic	1420828131733217536	Thu Jul 29 19:26:38 +0000 2021	‘Don’t ask me! I don’t know why Boris does many of the things he does, and I’m not sure he does’  Nigel Farage speaks about the ‘pingdemic’ saying ‘I personally have never put that app on my phone’ https://t.co/0gDfHBekuM	157		Twitter for Android	Robin Hagues 😀🌸 #KBF ✝️	Robin_Hagues	en	29		155994	982	37769	160
pingdemic	1420828121864056832	Thu Jul 29 19:26:36 +0000 2021	REPLY @Laura__Fox "Oven ready deal"  But then all 3 of the above were all left well behind by:  "Pingdemic"  One word. ONE WORD and a real, deadly, global pandemic, is dismissed.  I.  Never.  No words.	43		Twitter for iPhone	Mysturji Mihendricks 💙🖤 #3.5%	Mihendricks3	en	14		23526	3654	15100	4948
pingdemic	1420828108605755392	Thu Jul 29 19:26:33 +0000 2021	@itosettiMD_MBA Not mentioning that with + 600k quarantine order via the app in one week, cases will go down but thanks to the measure, not thanks to their liting  https://t.co/ye2zj7WKlM	3		Twitter for Android	Marcelli	Marcelli1314	en	1		41546	278	28245	974
pingdemic	1420828093233704704	Thu Jul 29 19:26:29 +0000 2021	"Only 13% of Covid test centres for critical workers are open, No 10 admits  Downing Street says 265 sites out of a targeted 2,000 have been established, amid ‘pingdemic’ fears"  Too little too late. Always. It's the Tory way. https://t.co/xddNPs7KQ7	18		Twitter for iPhone	John Wilkins	JohnWilkinspsyc	en	12		81713	704	71128	677
pingdemic	1420827988912975872	Thu Jul 29 19:26:04 +0000 2021	@errjustsaying All about Brexit of course, nothing to do with the “pingdemic”? I wonder how long it took him to remove goods from shelves so he could take the shot? Add to that the amount of time he must’ve spent photoshopping the ‘hilarious’ signage and you can see he clearly has f-all to do	1		Twitter for iPhone	Andrew Montague	AndrewxMontague	en	0		52144	698	15369	1301
pingdemic	1420827773606764544	Thu Jul 29 19:25:13 +0000 2021	@ukiswitheu I drive a truck for a supermarket, its nothing to do with this pingdemic bollocks, most of us haven't got the app as we'd be isolating constantly. it's brexit, nothing else. We had the pandemic last year but we didn't have a driver shortage.	2089		Twitter for iPhone	💙MakeThemAccountable🐝	HoldThm2Account	en	999		49412	233	42790	265
pingdemic	1420827715628937216	Thu Jul 29 19:24:59 +0000 2021	RT @Hepworthclare: Brexit must share blame for empty supermarket shelves https://t.co/xHxZNge7jf	87		Twitter for iPad	Sean Quinn🇬🇧🇮🇪🇪🇺🌍🏉⛵️3.5%do-gooder	seanjquinn	en	66		29901	505	17912	554
pingdemic	1420827645848207104	Thu Jul 29 19:24:43 +0000 2021	‘The number of people being pinged has increased, but also the number of infections has gone down. Now I think the two might be connected’  Virologist Professor George Lomonossoff says 'one could make the point' that the 'pingdemic' is 'doing what it’s supposed to do' https://t.co/PRuPnjst4r	46		Twitter Web App	Dawn #ShopLocal #BackBritishFarming 🇬🇧	OurDawnie	en	13		120066	6481	154040	4227
pingdemic	1420827566085132288	Thu Jul 29 19:24:24 +0000 2021	Scientists have blamed the recent drop in Covid cases on: Euros ending, decrease in testing, holidays abroad, school closures, heatwave and the ‘Pingdemic’.   They are running out of excuses to keep the country terrified.	1649		Twitter Web App	Aaron Tompson	AaronTompson2	en	204		6216	1722	12030	1427
pingdemic	1420827558967382016	Thu Jul 29 19:24:22 +0000 2021	@JohnWest_JAWS No not just you John. As I'm in the UK at the moment I'm finding the lack of up to date info alarming.  Was it a glitch that caused the 'pingdemic', or a surge in infections, which are now being hidden?	7		Twitter for iPad	brewdog1950	brewdog1950	en	0		185898	3208	130028	5000
pingdemic	1420827345804398592	Thu Jul 29 19:23:31 +0000 2021	RT @GuardianAus: UK’s economic recovery from Covid stalled in June amid ‘pingdemic’ https://t.co/TfEvIcinTx	3		TweetCaster for Android	Varun Vijay	varun18vijay	en	1		172193	1327	647582	4268
pingdemic	1420827219090460672	Thu Jul 29 19:23:01 +0000 2021	JUST IN - Record 689,313 #pingdemic alerts were sent to users of the #COVID19 app, telling them to isolate and stay at home in England and Wales in a week, according to NHS figures.	802		Twitter for iPhone	Thomas	trex__art	en	319		2	19	5744	82
pingdemic	1420827048059285504	Thu Jul 29 19:22:20 +0000 2021	Would the UK government go so far as to use the contrived #Pingdemic to engineer a #food shortage in order to destabilise society, perhaps as a pretext for more brutal lockdowns in the coming months, ie. curfews, police &amp; military checkpoints, vaccine passport barriers etc?	764		Twitter for iPhone	The Real Mick Clark	TheRealMickCla1	en	267		142	573	137975	1911
pingdemic	1420826979545272320	Thu Jul 29 19:22:04 +0000 2021	Drop in Government #Covid19UK Statistics "Looks a bit fishy"  Professor Spector, the man behind the ZOE COVID Symptom Study, says reduced coronavirus testing and the impact of the #pingdemic could be behind "suspicious" drop in the number of daily cases recorded by the government	50		Twitter Web App	carole hope 🍀 #ShameOnStarmer #CHISBill	carolehope2	en	23		436637	4005	411311	4974
pingdemic	1420826826436497408	Thu Jul 29 19:21:27 +0000 2021	It's not just me, is it?  News quickly skips over record app alerts &amp; then talks about "pingdemic"  I feel like we are all waiting for the issue with the oddly low case figures to come tumbling down.	153		Twitter for iPhone	Fiona dalton	Fionadalton3	en	23		126560	268	82473	759
pingdemic	1420826735499698176	Thu Jul 29 19:21:06 +0000 2021	RT @Hepworthclare: Brexit must share blame for empty supermarket shelves https://t.co/xHxZNge7jf	87		Twitter for iPad	Lynn Leigh	oldstinkyone	en	66		71139	2013	165379	2382
